time,animal_id,movement_type,time,bug_speed,bug_type,bug_size,strike_id,exit_hole,strike_x,strike_y,arena,trial_id,proj_strike,is_hit,miss_distance,proj_bug_x,day,proj_strike_x,proj_strike_y
28629509.0,PV91,circle,2023-06-18 11:46:43.907,5.816939204332333,spider,100,4449,right,1233.0,383.0,reptilearn4,15226,"[-84.43074346687882, -1.3838708226082872]",False,2.1640059251128663,-90.15508442475567,2023-06-18,-84.43074346687882,-1.3838708226082872
28629513.0,PV91,circle,2023-06-18 11:46:44.238,5.855137941365925,spider,100,4450,right,1200.0,494.0,reptilearn4,15226,"[-73.23339261597367, -7.648206462278495]",False,2.0211897197343593,-194.29478188574987,2023-06-18,-73.23339261597367,-7.648206462278495
28629516.0,PV91,circle,2023-06-18 11:46:44.587,5.850715943947373,spider,100,4404,right,1122.0,588.0,reptilearn4,15226,"[-58.38820386100775, 13.643326991531012]",True,1.791898431419304,-73.34883871696815,2023-06-18,-58.38820386100775,13.643326991531012
28629774.0,PV91,circle,2023-06-18 11:47:10.339,5.814997818256862,cockroach,100,4405,right,1242.0,372.0,reptilearn4,15227,"[-91.14005240548087, -6.928335334167286]",False,2.50901273650618,-73.34883871696806,2023-06-18,-91.14005240548087,-6.928335334167286
28629790.0,PV91,circle,2023-06-18 11:47:12.004,5.8613074942383,cockroach,100,4451,right,829.0,635.0,reptilearn4,15227,"[-66.6551773918161, 17.53575050312935]",False,1.8919433774391468,-50.848529204022384,2023-06-18,-66.6551773918161,17.53575050312935
28629796.0,PV91,circle,2023-06-18 11:47:12.572,5.877366346249766,cockroach,100,4452,right,676.0,491.0,reptilearn4,15227,"[-37.11873271868899, -3.0115782850674577]",True,1.0222572835199835,-236.41217397545233,2023-06-18,-37.11873271868899,-3.0115782850674577
28630056.0,PV91,circle,2023-06-18 11:47:38.572,5.822203027467192,ant,100,4407,right,1217.0,429.0,reptilearn4,15228,"[-100.98243245365413, 16.88313236835802]",False,2.661160816150997,-67.73258402023866,2023-06-18,-100.98243245365413,16.88313236835802
28630060.0,PV91,circle,2023-06-18 11:47:38.939,5.860986112099953,ant,100,4408,right,1166.0,554.0,reptilearn4,15228,"[-86.92335636783588, -9.166667403627116]",False,2.2476895503324656,-188.94461410508634,2023-06-18,-86.92335636783588,-9.166667403627116
28630069.0,PV91,circle,2023-06-18 11:47:39.838,5.8773662355091485,ant,100,4453,right,862.0,641.0,reptilearn4,15228,"[-36.13752800679913, 19.304883697079276]",True,1.1246461191753259,-62.11010287683973,2023-06-18,-36.13752800679913,19.304883697079276
28630337.0,PV91,circle,2023-06-18 11:48:06.655,5.863567822261925,green_beetle,100,4409,right,1021.0,650.0,reptilearn4,15229,"[-85.86407965419346, 11.140136452007823]",False,2.3767234700282067,-78.95835068213103,2023-06-18,-85.86407965419346,11.140136452007823
28630343.0,PV91,circle,2023-06-18 11:48:07.239,5.877318618144324,green_beetle,100,4454,right,824.0,633.0,reptilearn4,15229,"[-77.90424294939942, 16.1927213190519]",False,2.03736708840823,-73.34883871696468,2023-06-18,-77.90424294939942,16.1927213190519
28630353.0,PV91,circle,2023-06-18 11:48:08.272,5.862435236364659,green_beetle,100,4410,right,640.0,324.0,reptilearn4,15229,"[-30.636379111185306, -15.019650602779393]",True,0.9365952989962693,-172.7918714395392,2023-06-18,-30.636379111185306,-15.019650602779393
28630609.0,PV91,circle,2023-06-18 11:48:33.906,5.778415886169173,ant,100,4411,right,1226.0,350.0,reptilearn4,15230,"[-66.42414366499543, 6.3638082002546525]",False,1.831691607830861,-56.48191214405716,2023-06-18,-66.42414366499543,6.3638082002546525
28630620.0,PV91,circle,2023-06-18 11:48:34.972,5.8773663462524635,ant,100,4412,right,1059.0,629.0,reptilearn4,15230,"[-75.4058602545959, -6.462434157598864]",False,1.9310610864348343,-241.58409427237717,2023-06-18,-75.4058602545959,-6.462434157598864
28630629.0,PV91,circle,2023-06-18 11:48:35.906,5.861307494237849,ant,100,4455,right,773.0,604.0,reptilearn4,15230,"[-66.93842107158105, 17.064743676672094]",False,1.8962283752352738,-50.8485292040225,2023-06-18,-66.93842107158105,17.064743676672094
28630674.0,PV91,circle,2023-06-18 11:48:40.389,5.863033024640389,ant,100,4413,right,1077.0,624.0,reptilearn4,15230,"[-76.27332596502862, -22.107560359949957]",False,2.0308245084418246,-316.236809453027,2023-06-18,-76.27332596502862,-22.107560359949957
28630724.0,PV91,circle,2023-06-18 11:48:45.421,5.85932002916257,ant,100,4414,right,1160.0,568.0,reptilearn4,15230,"[-32.08523243872423, 0.7599383708645746]",True,0.8809866338908805,-56.48191214405972,2023-06-18,-32.08523243872423,0.7599383708645746
28631231.0,PV91,circle,2023-06-18 11:49:36.073,5.783145923131397,red_beetle,100,4457,left,854.0,656.0,reptilearn4,15231,"[-65.47426478308603, -2.1328415276436203]",True,1.7982218993322852,-84.56060425066676,2023-06-18,-65.47426478308603,-2.1328415276436203
28631480.0,PV91,circle,2023-06-18 11:50:01.007,5.667569542964288,ant,100,4416,left,710.0,560.0,reptilearn4,15232,"[-56.92977680220281, -2.8561115261050105]",True,1.7180422065565029,-62.11010287684269,2023-06-18,-56.92977680220281,-2.8561115261050105
28631735.0,PV91,circle,2023-06-18 11:50:26.489,5.7586882322126565,green_beetle,100,4458,left,852.0,650.0,reptilearn4,15233,"[-68.34777546465648, -10.20761037601818]",False,1.8969546324235127,-62.110102876842575,2023-06-18,-68.34777546465648,-10.20761037601818
28631784.0,PV91,circle,2023-06-18 11:50:31.373,5.878671735750021,green_beetle,100,4459,left,706.0,541.0,reptilearn4,15233,"[-64.56399615773637, -11.301228231779533]",True,1.799227071794589,-67.73258402023566,2023-06-18,-64.56399615773637,-11.301228231779533
28632036.0,PV91,circle,2023-06-18 11:50:56.572,5.727939958915682,cockroach,100,4418,left,746.0,591.0,reptilearn4,15235,"[-86.44208468436818, 10.555759285515336]",False,2.390461316640661,-210.23616067972216,2023-06-18,-86.44208468436818,10.555759285515336
28632043.0,PV91,circle,2023-06-18 11:50:57.257,5.825188203705914,cockroach,100,4419,left,971.0,659.0,reptilearn4,15235,"[-67.77830813970013, -12.929417670190105]",False,1.8940637041780084,-56.48191214405449,2023-06-18,-67.77830813970013,-12.929417670190105
28632079.0,PV91,circle,2023-06-18 11:51:00.923,5.877343864623128,cockroach,100,4420,left,666.0,263.0,reptilearn4,15235,"[-69.6419135747405, 31.252341052089264]",False,2.095336904836481,-311.4467097890528,2023-06-18,-69.6419135747405,31.252341052089264
28632082.0,PV91,circle,2023-06-18 11:51:01.223,5.877366235506918,cockroach,100,4421,left,637.0,354.0,reptilearn4,15235,"[-83.01251353897482, 16.153949667951565]",False,2.321437183459287,-151.0348426509153,2023-06-18,-83.01251353897482,16.153949667951565
28656199.0,PV91,circle,2023-06-18 12:31:12.930,2.954766981123146,red_beetle,100,4423,right,1104.0,125.0,reptilearn4,15240,"[-34.06031766784611, -7.458397400236777]",True,0.957109086339232,-33.92240783575005,2023-06-18,-34.06031766784611,-7.458397400236777
28656546.0,PV91,circle,2023-06-18 12:31:47.598,2.9596310728445885,green_beetle,100,4483,right,719.0,146.0,reptilearn4,15241,"[-8.772153781605255, -23.668730975762287]",True,0.6928934132714955,-31.098280625965458,2023-06-18,-8.772153781605255,-23.668730975762287
28656839.0,PV91,circle,2023-06-18 12:32:16.848,2.968874912930616,red_beetle,100,4424,right,1157.0,565.0,reptilearn4,15242,"[-44.941741045024514, 7.409537949743935]",True,1.2503049655728624,-31.09828062596256,2023-06-18,-44.941741045024514,7.409537949743935
28657225.0,PV91,circle,2023-06-18 12:32:55.464,2.9603839928400304,green_beetle,100,4484,right,1232.0,334.0,reptilearn4,15243,"[-44.70414705072528, -5.517012210005987]",True,1.2364383754739012,-81.76041696953837,2023-06-18,-44.70414705072528,-5.517012210005987
28657490.0,PV91,circle,2023-06-18 12:33:22.032,2.9608138520374405,cockroach,100,4485,left,695.0,546.0,reptilearn4,15244,"[-49.27528040513221, -1.7024263307226875]",True,1.3534134783912881,-25.447947037718336,2023-06-18,-49.27528040513221,-1.7024263307226875
28657752.0,PV91,circle,2023-06-18 12:33:48.215,2.959350322960436,cockroach,100,4427,left,678.0,510.0,reptilearn4,15245,"[-46.46495422309249, 3.4010164911578613]",True,1.2788751094563757,-134.5695414997641,2023-06-18,-46.46495422309249,3.4010164911578613
28658054.0,PV91,circle,2023-06-18 12:34:18.367,2.9610477072617556,red_beetle,100,4428,right,1008.0,655.0,reptilearn4,15246,"[-15.029234885672736, 6.527905458439363]",True,0.4497877049221566,-101.31866821850906,2023-06-18,-15.029234885672736,6.527905458439363
28658635.0,PV91,circle,2023-06-18 12:35:16.451,2.9670725693903406,red_beetle,100,4429,left,1099.0,614.0,reptilearn4,15248,"[-4.414486118188506, -8.444418861422037]",True,0.2615624893356037,-28.273438719916385,2023-06-18,-4.414486118188506,-8.444418861422037
28691926.0,PV91,circle,2023-06-18 13:30:45.551,2.96812627951175,red_beetle,100,4430,left,787.0,621.0,reptilearn4,15257,"[-48.9223870210609, -10.285992400653583]",True,1.3722808193670906,-31.098280625962616,2023-06-18,-48.9223870210609,-10.285992400653583
28692539.0,PV91,circle,2023-06-18 13:31:46.918,2.9682911896611963,ant,100,4432,left,664.0,204.0,reptilearn4,15252,"[-27.422670431644946, 29.335882953231476]",True,1.102313831114491,-36.745755445590135,2023-06-18,-27.422670431644946,29.335882953231476
28692814.0,PV91,circle,2023-06-18 13:32:14.336,2.960949261966325,spider,100,4489,left,811.0,630.0,reptilearn4,15253,"[-50.42631116291443, -14.086275160839307]",True,1.4371945529967063,-33.92240783575005,2023-06-18,-50.42631116291443,-14.086275160839307
28693173.0,PV91,circle,2023-06-18 13:32:50.253,2.97005513155521,spider,100,4433,left,652.0,308.0,reptilearn4,15254,"[-43.315198933928514, -1.2338735333471504]",True,1.1894845196209425,-42.38985234172608,2023-06-18,-43.315198933928514,-1.2338735333471504
28693537.0,PV91,circle,2023-06-18 13:33:26.668,2.9688771954903106,red_beetle,100,4490,left,641.0,361.0,reptilearn4,15255,"[-26.207575879813987, 2.428077425232118]",True,0.7224788862091457,-36.745755445590135,2023-06-18,-26.207575879813987,2.428077425232118
28694020.0,PV91,circle,2023-06-18 13:34:15.020,2.9609825258463,spider,100,4436,left,711.0,565.0,reptilearn4,15256,"[-33.28284712608411, 6.4753960989926895]",True,0.930744728765961,-161.94313022173606,2023-06-18,-33.28284712608411,6.4753960989926895
28694899.0,PV91,circle,2023-06-18 13:35:42.905,1.972636548468674,spider,100,4437,right,1053.0,650.0,reptilearn4,15260,"[-48.682215654363745, -11.956905591831912]",True,1.3760435336754326,-25.999999999999318,2023-06-18,-48.682215654363745,-11.956905591831912
28695148.0,PV91,circle,2023-06-18 13:36:07.771,2.968291203566027,ant,100,4493,left,1008.0,640.0,reptilearn4,15261,"[-36.92566232597733, -23.074588723262423]",True,1.1952390644608224,-39.56825856970295,2023-06-18,-36.92566232597733,-23.074588723262423
0.0,PV163,circle,2024-01-07 14:31:38.176,7.570729223286976,cockroach,100,7114,right,1200.0,232.0,reptilearn4,26763,"[-129.3443960850061, 5.613187089124494]",False,3.327423060248204,-118.0057627522466,2024-01-07,-129.3443960850061,5.613187089124494
4.0,PV163,circle,2024-01-07 14:31:38.643,7.558693198937223,cockroach,100,7060,right,1249.0,471.0,reptilearn4,26763,"[-131.00796939047729, -20.081558893533384]",False,3.405397115673429,-118.00576275224647,2024-01-07,-131.00796939047729,-20.081558893533384
80.0,PV163,circle,2024-01-07 14:31:46.209,7.541502906921278,cockroach,100,7115,right,1177.0,545.0,reptilearn4,26763,"[-141.71051056245813, 7.408210498114386]",False,3.6730197365950112,-151.062083181376,2024-01-07,-141.71051056245813,7.408210498114386
489.0,PV163,circle,2024-01-07 14:32:27.093,7.4806790546835344,green_beetle,100,7116,left,842.0,665.0,reptilearn4,26764,"[-133.28060324034152, 25.727274097866996]",False,3.496028430960618,-207.66351981326306,2024-01-07,-133.28060324034152,25.727274097866996
560.0,PV163,circle,2024-01-07 14:32:34.243,7.480679054683764,green_beetle,100,7063,left,771.0,619.0,reptilearn4,26764,"[-94.67361279503177, 9.329436053975442]",False,3.0702516417890524,-151.06208318139454,2024-01-07,-94.67361279503177,9.329436053975442
597.0,PV163,circle,2024-01-07 14:32:37.894,7.512840683808667,green_beetle,100,7064,left,750.0,588.0,reptilearn4,26764,"[-143.32940319732916, 3.2051773961323846]",False,3.7139269312485403,-199.69132502332673,2024-01-07,-143.32940319732916,3.2051773961323846
709.0,PV163,circle,2024-01-07 14:32:49.091,7.469142951748138,green_beetle,100,7117,left,843.0,656.0,reptilearn4,26764,"[-124.5244505509055, 5.301974798587196]",False,3.1933564010696442,-151.062083181376,2024-01-07,-124.5244505509055,5.301974798587196
1124.0,PV163,circle,2024-01-07 14:33:30.591,7.491208996310348,cockroach,100,7118,left,850.0,667.0,reptilearn4,26765,"[-146.81646633536445, 11.145785864653476]",False,3.812831560832541,-159.25349764006398,2024-01-07,-146.81646633536445,11.145785864653476
2042.0,PV163,circle,2024-01-07 14:35:02.394,7.480679054683801,green_beetle,100,7071,left,787.0,622.0,reptilearn4,26767,"[-137.17236228694082, 2.7638707374168234]",False,3.5418992808460303,-175.53743765947127,2024-01-07,-137.17236228694082,2.7638707374168234
