,animal_id,movement_type,time,bug_speed,bug_type,bug_size,strike_id,exit_hole,strike_x,strike_y,arena,trial_id,proj_strike,is_hit,miss_distance,proj_bug_x,day,proj_strike_x,proj_strike_y
190,PV42,circle,2023-05-05 15:02:38.154,11.005046079221756,cockroach,156,464,left,1076.0,672.0,msi-regev,7673,"[-212.9517175559643, 4.878713386540085]",False,3.8052919452085905,-241.98030896507726,2023-05-05,-3.804293704254987,4.878713386540085
193,PV42,circle,2023-05-05 16:01:59.802,11.21161388071803,cockroach,157,468,left,1172.0,615.0,msi-regev,7677,"[-245.97746935089162, -19.785403416020927]",False,4.222834508698538,-199.84534953849015,2023-05-05,-4.3942849993414494,-19.785403416020927
194,PV42,random_low_horizontal,2023-04-30 12:03:49.331,4.147596522539222,cockroach,151,476,right,1469.0,833.0,msi-regev,7262,"[-59.0, 36.0]",True,1.23472576877088,-68.0,2023-04-30,-1.0540104166666666,36.0
195,PV42,circle,2023-05-05 17:01:19.121,11.126200795188133,cockroach,157,480,left,981.0,749.0,msi-regev,7682,"[-162.67099761266445, 50.62825716569307]",False,3.245645691631285,-167.50195160654118,2023-05-05,-2.9060495927679115,50.62825716569307
196,PV42,circle,2023-05-05 17:01:27.514,11.1841587515181,cockroach,157,482,left,871.0,689.0,msi-regev,7682,"[-184.9666816239543, -12.62719458163292]",False,3.3120436128687682,-145.64230189373473,2023-05-05,-3.3043526977612667,-12.62719458163292
197,PV42,circle,2023-05-05 17:01:33.418,11.14916102685297,cockroach,157,484,left,965.0,686.0,msi-regev,7682,"[-227.5921439616019, -15.492093253384496]",False,4.075247392103616,-231.56365805127928,2023-05-05,-4.065838821814034,-15.492093253384496
198,PV42,circle,2023-05-05 17:01:36.200,11.169884076383935,cockroach,157,485,left,860.0,681.0,msi-regev,7682,"[-290.56679261766544, -43.600455741787414]",False,5.0728525295870055,-221.0665107027139,2023-05-05,-5.190854680617669,-43.600455741787414
199,PV42,random_low_horizontal,2023-04-30 13:03:39.391,2.0681324067679108,cockroach,141,495,left,916.0,825.0,msi-regev,7270,"[-35.0, -28.0]",True,0.800724025733139,-28.0,2023-04-30,-0.6252604166666667,-28.0
200,PV42,circle,2023-05-05 18:00:48.685,11.263575522382018,cockroach,156,499,left,1189.0,602.0,msi-regev,6291,"[-180.07515088260396, 10.373479797681966]",False,3.0274044077611983,-199.8453495385086,2023-05-05,-3.216967539204852,10.373479797681966
201,PV42,circle,2023-05-05 17:01:44.846,11.227719552762023,cockroach,157,486,left,1039.0,685.0,msi-regev,7682,"[-223.9381703143659, -7.40939220005248]",False,3.8163832580261667,-221.066510702754,2023-05-05,-4.000562105095182,-7.40939220005248
202,PV42,circle,2023-05-05 17:01:53.602,11.130582469870951,cockroach,157,488,left,1148.0,646.0,msi-regev,7682,"[-232.77177289073202, 8.48963271331354]",False,4.16113554916875,-231.56365805132106,2023-05-05,-4.158370734454223,8.48963271331354
203,PV42,random_low_horizontal,2023-04-30 12:00:49.481,4.168459153729128,cockroach,142,474,left,1085.0,817.0,msi-regev,7254,"[-63.999999999999886, -20.0]",True,1.266244892772414,-51.999999999999886,2023-04-30,-1.1433333333333313,-20.0
205,PV42,circle,2023-05-05 17:00:43.324,11.054604791298159,cockroach,143,477,left,1251.0,483.0,msi-regev,7681,"[-191.58908759783827, 7.400637769071409]",False,3.4252117373681576,-210.49251595024128,2023-05-05,-3.4226592211488818,7.400637769071409
206,PV42,circle,2023-05-05 17:00:48.902,11.267390197754379,cockroach,143,478,left,1251.0,486.0,msi-regev,7681,"[-151.26256953049221, 3.338282111991475]",False,2.8987921518919597,-156.5993453756859,2023-05-05,-2.7022427785916054,3.338282111991475
207,PV42,circle,2023-05-05 17:00:51.681,11.045242096529025,cockroach,143,479,left,1252.0,487.0,msi-regev,7681,"[-89.23551601806412, 18.219722983819793]",True,1.6270443881554388,-189.12871264818443,2023-05-05,-1.594155312197708,18.219722983819793
208,PV42,circle,2023-05-05 17:01:21.850,11.128240960579875,cockroach,157,481,left,868.0,689.0,msi-regev,7682,"[-198.58866306237076, -13.638808383128776]",False,3.3642185428302396,-156.59934537568597,2023-05-05,-3.5477037203329775,-13.638808383128776
210,PV42,circle,2023-05-05 18:00:42.730,10.81825798885537,cockroach,156,496,left,1004.0,691.0,msi-regev,6291,"[-146.06864446341478, 92.00668297764429]",False,3.083971387979371,-473.4133603972425,2023-05-05,-2.609455471403712,92.00668297764429
211,PV42,circle,2023-05-05 18:00:43.369,11.100943308415882,cockroach,156,497,left,1276.0,446.0,msi-regev,6291,"[-224.19880287859462, -7.157431091290846]",False,4.007258681966136,-156.59934537567858,2023-05-05,-4.005218197258227,-7.157431091290846
212,PV42,circle,2023-05-05 18:00:51.855,11.176045456901681,cockroach,156,500,left,1269.0,451.0,msi-regev,6291,"[-232.67377795737877, 3.4127953689489914]",False,3.96579631758592,-210.49251595025078,2023-05-05,-4.15662009580109,3.4127953689489914
213,PV42,circle,2023-05-05 18:00:57.475,11.236195798085769,cockroach,156,501,left,1264.0,453.0,msi-regev,6291,"[-190.5197832302381, 3.3081311394946624]",False,3.4040695892373662,-178.34633060934982,2023-05-05,-3.4035565441651907,3.3081311394946624
214,PV42,random_low_horizontal,2023-04-30 14:00:49.087,8.313753745718403,cockroach,152,509,right,1285.0,849.0,msi-regev,7277,"[-139.0, 52.0]",False,2.651251027771849,-112.0,2023-04-30,-2.483177083333333,52.0
215,PV42,random_low_horizontal,2023-04-30 14:02:06.470,8.151933757930136,cockroach,142,511,left,578.0,823.0,msi-regev,7280,"[-157.0, -25.999999999999886]",False,2.8429395045593564,-120.0,2023-04-30,-2.8047395833333333,-25.999999999999886
219,PV42,circle,2023-05-06 09:02:21.957,8.449813034007455,cockroach,151,518,left,959.0,716.0,msi-regev,6446,"[-148.90363676032825, 15.074266198811983]",False,2.6736977508472495,-151.12739066284973,2023-05-06,-2.6601014275412806,15.074266198811983
220,PV42,circle,2023-05-06 09:02:56.718,8.584662617937427,cockroach,151,522,left,1247.0,490.0,msi-regev,6446,"[-168.83309758781598, -13.129468456722634]",False,3.025239294162085,-126.34795258646812,2023-05-06,-3.0161329412823377,-13.129468456722634
222,PV42,circle,2023-05-06 10:01:45.450,8.182174889324756,cockroach,146,535,left,739.0,632.0,msi-regev,6455,"[-150.33132797032226, 13.696110045323962]",False,2.546281821478319,-134.6346300612463,2023-05-06,-2.6856065361364863,13.696110045323962
223,PV42,circle,2023-05-06 10:01:49.572,8.623763550310143,cockroach,146,537,left,912.0,709.0,msi-regev,6455,"[-145.889298714789, 8.134254593428068]",False,2.610299509538547,-134.6346300612464,2023-05-06,-2.6062515343319075,8.134254593428068
224,PV42,circle,2023-05-06 10:01:53.633,8.630686416889482,cockroach,146,538,left,1034.0,688.0,msi-regev,6455,"[-149.33775610709097, -10.243004580592014]",False,2.5281155881468127,-126.34795258650001,2023-05-06,-2.6678567887881353,-10.243004580592014
226,PV42,circle,2023-05-06 09:02:33.582,8.584629629648349,cockroach,151,519,left,1121.0,666.0,msi-regev,6446,"[-152.84562582862324, -1.1472406776431399]",False,2.730600335068788,-109.70210483192227,2023-05-06,-2.7305234197509254,-1.1472406776431399
227,PV42,circle,2023-05-06 09:02:37.390,8.6191107859965,cockroach,151,520,left,1121.0,662.0,msi-regev,6446,"[-169.15004596298863, -3.4875666178857045]",False,3.022437320556992,-134.6346300612462,2023-05-06,-3.0217950919429737,-3.4875666178857045
228,PV42,circle,2023-05-06 09:02:48.491,8.676562056120778,cockroach,151,521,left,1040.0,675.0,msi-regev,6446,"[-134.1840477339955, -23.239130721878382]",False,2.2897082712060612,-101.34618947115132,2023-05-06,-2.3971421027479405,-23.239130721878382
229,PV42,random_low_horizontal,2023-04-30 14:02:05.812,7.935233191194924,cockroach,142,510,left,882.0,801.0,msi-regev,7280,"[-141.0, -4.0]",False,2.5199196395305625,-80.0,2023-04-30,-2.51890625,-4.0
230,PV42,circle,2023-05-06 09:03:00.343,8.582678381307646,cockroach,151,523,left,1246.0,490.0,msi-regev,6446,"[-97.94117749577174, -1.1548210981313787]",True,1.7497999490705987,-101.34618947112585,2023-05-06,-1.7496783271380054,-1.1548210981313787
233,PV42,circle,2023-05-06 10:01:46.140,8.458290221682137,cockroach,146,536,left,1041.0,704.0,msi-regev,6455,"[-179.5193300273899, 0.046083732340775896]",False,3.207038136887321,-134.63463006124618,2023-05-06,-3.207038031218476,0.046083732340775896
234,PV42,circle,2023-05-06 10:02:01.636,8.681213478560315,cockroach,146,539,left,1198.0,589.0,msi-regev,6455,"[-204.04246805732132, -25.07643537783906]",False,3.6725584604051775,-126.34795258649982,2023-05-06,-3.6451336741490215,-25.07643537783906
235,PV42,circle,2023-05-06 10:02:26.418,6.600340897694152,cockroach,146,542,left,665.0,626.0,msi-regev,6455,"[-119.31512184340926, -15.903800906903825]",False,2.0441679918446427,-270.0000000000002,2023-05-06,-2.131514937098405,-15.903800906903825
236,PV42,random_low_horizontal,2023-04-30 15:01:32.802,3.9440322367253233,cockroach,145,531,left,1388.0,856.0,msi-regev,7291,"[-59.0, -59.0]",True,1.490595826132517,-52.0,2023-04-30,-1.0540104166666666,-59.0
237,PV42,circle,2023-05-06 10:02:05.376,8.58930679487459,cockroach,146,540,left,1197.0,592.0,msi-regev,6455,"[-178.84495456921292, -9.68024145927734]",False,3.1996673090299876,-134.6346300612463,2023-05-06,-3.1949905946479182,-9.68024145927734
238,PV42,circle,2023-05-06 10:02:25.912,6.993254778255571,cockroach,146,541,left,834.0,531.0,msi-regev,6455,"[-125.60980929066613, 8.769123110360738]",False,2.249428550647347,-84.00000000000011,2023-05-06,-2.2439669055572127,8.769123110360738
239,PV42,circle,2023-05-06 10:02:27.163,6.150168211993384,cockroach,146,543,left,414.0,715.0,msi-regev,6455,"[-123.2580699560112, -4.257121509485955]",False,2.0961466579487653,-318.00000000000034,2023-05-06,-2.2019540622349916,-4.257121509485955
240,PV42,random_low_horizontal,2023-04-30 16:01:10.186,6.245066580071369,cockroach,147,552,left,717.0,820.0,msi-regev,7300,"[-116.0, -23.0]",False,2.1126333277134135,-96.0,2023-04-30,-2.0722916666666666,-23.0
241,PV42,random_low_horizontal,2023-04-30 16:01:10.807,6.226974740243649,cockroach,147,553,left,493.0,822.0,msi-regev,7300,"[-114.0, -24.999999999999886]",False,2.084958369477016,-102.0,2023-04-30,-2.0365625,-24.999999999999886
243,PV42,circle,2023-05-06 11:04:19.453,8.100614561103287,cockroach,155,566,left,906.0,684.0,msi-regev,6542,"[-168.57398660753006, -31.31710989465398]",False,3.2043218124570783,-109.70210483192238,2023-05-06,-3.011504031582438,-31.31710989465398
244,PV42,random_low_horizontal,2023-04-30 17:03:27.723,4.182886105808289,cockroach,147,581,left,948.0,822.0,msi-regev,7316,"[-63.0, -25.0]",True,1.2108445372022658,-56.0,2023-04-30,-1.12546875,-25.0
252,PV42,circle,2023-05-06 11:04:23.429,8.522024908919882,cockroach,155,567,left,1008.0,684.0,msi-regev,6542,"[-160.13974097691937, -16.698094988398907]",False,2.876340109487216,-151.12739066284985,2023-05-06,-2.8608297476605906,-16.698094988398907
253,PV42,circle,2023-05-06 11:04:24.064,8.521019416293703,cockroach,155,568,left,1249.0,479.0,msi-regev,6542,"[-152.53141598554004, -0.2460852065803465]",False,2.5784500987498746,-159.33024880521668,2023-05-06,-2.7249101918250123,-0.2460852065803465
254,PV42,circle,2023-05-06 11:04:35.490,8.593594533304186,cockroach,155,569,left,1248.0,483.0,msi-regev,6542,"[-139.84452755263436, -11.043032088619157]",False,2.5060413331688998,-101.34618947115138,2023-05-06,-2.498264216174666,-11.043032088619157
255,PV42,random_low_horizontal,2023-04-30 16:01:09.511,6.153442942290798,cockroach,147,551,left,947.0,833.0,msi-regev,7300,"[-100.0, -36.0]",False,1.8986951156942262,-383.9999999999999,2023-04-30,-1.7864583333333333,-36.0
260,PV42,random_low_horizontal,2023-04-30 17:01:14.399,4.18582142499167,cockroach,151,579,right,1419.0,823.0,msi-regev,7310,"[-69.0, 26.0]",True,1.3172631957704668,-76.0,2023-04-30,-1.23265625,26.0
263,PV42,circle,2023-05-06 13:01:45.817,8.236770816913117,cockroach,152,586,left,825.0,686.0,msi-regev,6572,"[-137.25864051110796, 11.454338912344724]",False,2.4605917479795356,-126.34795258649979,2023-05-06,-2.4520684216307305,11.454338912344724
264,PV42,circle,2023-05-06 13:01:57.119,8.536857506897451,cockroach,152,592,left,763.0,641.0,msi-regev,6572,"[-175.36551814273878, -3.68689753982585]",False,3.1335242102879044,-134.6346300612463,2023-05-06,-3.1328319126541353,-3.68689753982585
265,PV42,circle,2023-05-06 13:01:57.981,8.59310947845901,cockroach,152,593,left,1150.0,633.0,msi-regev,6572,"[-190.47303391813878, -13.735395407568603]",False,3.4115572350160663,-151.12739066284982,2023-05-06,-3.4027213871834165,-13.735395407568603
267,PV42,random_low_horizontal,2023-05-01 11:03:28.059,7.91233013665474,cockroach,142,602,left,1146.0,791.0,msi-regev,7373,"[-140.9999999999999, 6.0]",False,2.6639801800779392,-423.9999999999999,2023-05-01,-2.518906249999998,6.0
268,PV42,random_low_horizontal,2023-05-01 11:03:28.875,8.220612108860875,cockroach,142,603,left,769.0,786.0,msi-regev,7373,"[-156.0, 11.0]",False,2.9363745595424215,-112.0,2023-05-01,-2.7868749999999998,11.0
269,PV42,random_low_horizontal,2023-05-01 11:03:29.389,8.333502469433483,cockroach,142,604,left,527.0,803.0,msi-regev,7373,"[-170.0, -5.999999999999886]",False,3.038870122088736,-104.0,2023-05-01,-3.036979166666667,-5.999999999999886
270,PV42,circle,2023-05-06 14:01:43.515,8.584813422831356,cockroach,150,609,left,1198.0,590.0,msi-regev,6614,"[-178.8641001852908, -15.346612715564106]",False,3.2070726121189015,-118.0365691090827,2023-05-06,-3.1953326231018093,-15.346612715564106
271,PV42,circle,2023-05-06 14:02:12.040,6.621227920457371,cockroach,150,611,left,720.0,589.0,msi-regev,6614,"[-124.17786808694706, -2.235437810087319]",False,2.111576043114402,-84.00000000000006,2023-05-06,-2.2183858725949395,-2.235437810087319
272,PV42,circle,2023-05-06 14:02:12.948,6.112352370758795,cockroach,150,613,left,417.0,713.0,msi-regev,6614,"[-114.789218047796, -3.5284287389133624]",False,1.9444959919966043,-114.00000000000011,2023-05-06,-2.050661551583022,-3.5284287389133624
275,PV42,circle,2023-05-06 13:01:49.705,8.54513551156396,cockroach,152,588,left,836.0,678.0,msi-regev,6572,"[-163.84524830231453, -4.025308299338008]",False,2.927910297689249,-142.8949811613918,2023-05-06,-2.9270270920673895,-4.025308299338008
276,PV42,circle,2023-05-06 13:01:50.390,8.635608160518544,cockroach,152,589,left,1139.0,635.0,msi-regev,6572,"[-183.74275129097555, -24.76538989586652]",False,3.312169061210359,-126.34795258649984,2023-05-06,-3.2824876923335737,-24.76538989586652
277,PV42,circle,2023-05-06 13:01:53.442,8.692089890511442,cockroach,152,590,left,830.0,682.0,msi-regev,6572,"[-155.61089577628525, 2.6396848948917295]",False,2.780323756077966,-134.6346300612463,2023-05-06,-2.7799238151700956,2.6396848948917295
278,PV42,circle,2023-05-06 13:01:54.384,8.68596488123375,cockroach,152,591,left,1218.0,564.0,msi-regev,6572,"[-194.4608651215745, -12.73590834913125]",False,3.6257365655576317,-142.89498116139185,2023-05-06,-3.473962330036461,-12.73590834913125
279,PV42,circle,2023-05-06 13:02:01.075,8.479781666167804,cockroach,152,594,left,831.0,674.0,msi-regev,6572,"[-177.5739725899242, -5.403628002464984]",False,3.0284590946042633,-159.3302488052168,2023-05-06,-3.1722850311637503,-5.403628002464984
281,PV42,circle,2023-05-06 13:01:46.578,8.379301163715896,cockroach,152,587,left,1140.0,637.0,msi-regev,6572,"[-174.92679268344313, -16.11514878889011]",False,3.1382272145459376,-134.63463006124638,2023-05-06,-3.124994265126093,-16.11514878889011
284,PV42,circle,2023-05-06 14:01:32.363,8.563952030103302,cockroach,150,607,left,1268.0,439.0,msi-regev,6614,"[-127.38080522655383, 3.427975961801849]",False,2.2764288746173853,-101.34618947115126,2023-05-06,-2.275605010036873,3.427975961801849
285,PV42,circle,2023-05-06 14:01:35.923,8.585824482495253,cockroach,150,608,left,1216.0,586.0,msi-regev,6614,"[-164.43542976696722, 5.257567789642508]",False,2.789629206678656,-126.34795258649984,2023-05-06,-2.9375704380244665,5.257567789642508
286,PV42,circle,2023-05-06 14:01:46.849,8.664265414241425,cockroach,150,610,left,1051.0,685.0,msi-regev,6614,"[-146.99644039461947, -5.510742036547072]",False,2.627874850560944,-134.63463006124653,2023-05-06,-2.6260301591330455,-5.510742036547072
287,PV42,circle,2023-05-06 14:02:12.577,6.136469161048874,cockroach,150,612,left,535.0,677.0,msi-regev,6614,"[-105.67704587345744, -14.417954545418638]",False,1.9053660972584343,-66.00000000000009,2023-05-06,-1.88787639242687,-14.417954545418638
292,PV42,circle,2023-05-06 14:04:32.258,6.448267094745408,cockroach,148,623,left,610.0,639.0,msi-regev,6617,"[-111.45462397867522, -7.324478188644207]",False,1.9953852881319127,-66.00000000000006,2023-05-06,-1.991090417952375,-7.324478188644207
293,PV42,circle,2023-05-06 14:04:32.737,6.05498288827399,cockroach,148,624,left,472.0,704.0,msi-regev,6617,"[-133.14934118272933, -15.815699093018793]",False,2.3953790627763794,-66.00000000000006,2023-05-06,-2.3786575013373,-15.815699093018793
294,PV42,random_low_horizontal,2023-05-01 12:01:34.294,6.206405855417761,cockroach,156,630,right,914.0,820.0,msi-regev,7161,"[-108.0, 23.0]",False,1.867938465470849,-78.0,2023-05-01,-1.929375,23.0
295,PV42,random_low_horizontal,2023-05-01 12:01:35.914,6.307205597485988,cockroach,156,631,right,1504.0,825.0,msi-regev,7161,"[-94.0, 28.0]",True,1.7521868931196065,-84.0,2023-05-01,-1.6792708333333333,28.0
296,PV42,random_low_horizontal,2023-05-01 12:03:18.202,6.29523010900155,cockroach,159,632,left,705.0,830.0,msi-regev,7320,"[-122.0, -33.0]",False,2.257803475207838,-258.0,2023-05-01,-2.1794791666666664,-33.0
298,PV42,circle,2023-05-06 15:04:27.603,8.679693611360076,cockroach,148,651,left,1219.0,544.0,msi-regev,6636,"[-206.26451082742557, -38.08748604787661]",False,3.605899598867817,-118.03656910908279,2023-05-06,-3.6848295423857795,-38.08748604787661
299,PV42,circle,2023-05-06 15:04:56.788,6.037075148416119,cockroach,148,653,left,437.0,711.0,msi-regev,6636,"[-110.07914359192606, -9.176328569993757]",False,1.973338958354875,-54.00000000000006,2023-05-06,-1.9665180339599289,-9.176328569993757
301,PV42,circle,2023-05-06 14:03:55.074,8.651945687325687,cockroach,148,620,left,895.0,676.0,msi-regev,6617,"[-210.67585081112225, -46.565293013237124]",False,3.854473389150246,-142.89498116139202,2023-05-06,-3.7636362931361944,-46.565293013237124
302,PV42,circle,2023-05-06 14:04:03.507,8.460197710058987,cockroach,148,621,left,1255.0,439.0,msi-regev,6617,"[-126.323600622362, -0.6887466009764012]",False,2.256752032683028,-142.8949811613919,2023-05-06,-2.2567184902849045,-0.6887466009764012
303,PV42,circle,2023-05-06 14:04:31.544,7.003797365819114,cockroach,148,622,left,845.0,545.0,msi-regev,6617,"[-106.5553537349403, -8.33472412205208]",False,1.9093814286063004,-72.00000000000006,2023-05-06,-1.903566996410652,-8.33472412205208
311,PV42,random_low_horizontal,2023-05-01 12:03:18.740,6.307180634961281,cockroach,159,633,left,513.0,833.0,msi-regev,7320,"[-122.0, -35.999999999999886]",False,2.2723862355592255,-90.0,2023-05-01,-2.1794791666666664,-35.999999999999886
312,PV42,random_low_horizontal,2023-05-01 17:01:53.186,8.21819120301595,cockroach,143,647,left,592.0,829.0,msi-regev,7439,"[-123.0, -32.0]",False,2.2704894479917406,-104.0,2023-05-01,-2.19734375,-32.0
314,PV42,circle,2023-05-06 15:04:23.794,8.571402956507633,cockroach,148,650,left,1218.0,548.0,msi-regev,6636,"[-185.50120522983661, -26.14068304060652]",False,3.203202045393285,-118.03656910908268,2023-05-06,-3.3139017392621852,-26.14068304060652
315,PV42,circle,2023-05-06 15:04:56.312,6.334289253208724,cockroach,148,652,left,596.0,639.0,msi-regev,6636,"[-116.47680725321433, -2.0731666343419874]",False,2.081139207008759,-96.00000000000009,2023-05-06,-2.080809629575652,-2.0731666343419874
